,Data,Time,con_sk
732,31.01.2019,12:00:00,733.0
733,31.01.2019,13:00:00,717.0
734,31.01.2019,14:00:00,669.0
735,31.01.2019,15:00:00,678.0
736,31.01.2019,16:00:00,701.0
737,31.01.2019,17:00:00,704.0
738,31.01.2019,18:00:00,736.0
739,31.01.2019,19:00:00,757.0
740,31.01.2019,20:00:00,792.0
741,31.01.2019,21:00:00,746.0
742,31.01.2019,22:00:00,737.0
743,31.01.2019,23:00:00,660.0
744,01.02.2019,0:00:00,634.0
745,01.02.2019,1:00:00,593.0
746,01.02.2019,2:00:00,590.0
747,01.02.2019,3:00:00,570.0
748,01.02.2019,4:00:00,576.0
749,01.02.2019,5:00:00,562.0
750,01.02.2019,6:00:00,558.0
751,01.02.2019,7:00:00,597.0
752,01.02.2019,8:00:00,695.0
753,01.02.2019,9:00:00,707.0
754,01.02.2019,10:00:00,687.0
755,01.02.2019,11:00:00,700.0
756,01.02.2019,12:00:00,707.0
757,01.02.2019,13:00:00,711.0
758,01.02.2019,14:00:00,673.0
759,01.02.2019,15:00:00,667.0
760,01.02.2019,16:00:00,645.0
761,01.02.2019,17:00:00,678.0
762,01.02.2019,18:00:00,689.0
763,01.02.2019,19:00:00,775.0
764,01.02.2019,20:00:00,784.0
765,01.02.2019,21:00:00,762.0
766,01.02.2019,22:00:00,747.0
767,01.02.2019,23:00:00,682.0
768,02.02.2019,0:00:00,668.0
769,02.02.2019,1:00:00,624.0
770,02.02.2019,2:00:00,608.0
771,02.02.2019,3:00:00,584.0
772,02.02.2019,4:00:00,591.0
773,02.02.2019,5:00:00,552.0
774,02.02.2019,6:00:00,562.0
775,02.02.2019,7:00:00,603.0
776,02.02.2019,8:00:00,636.0
777,02.02.2019,9:00:00,673.0
778,02.02.2019,10:00:00,670.0
779,02.02.2019,11:00:00,697.0
780,02.02.2019,12:00:00,664.0
781,02.02.2019,13:00:00,652.0
782,02.02.2019,14:00:00,648.0
783,02.02.2019,15:00:00,632.0
784,02.02.2019,16:00:00,632.0
785,02.02.2019,17:00:00,643.0
786,02.02.2019,18:00:00,639.0
787,02.02.2019,19:00:00,774.0
788,02.02.2019,20:00:00,770.0
789,02.02.2019,21:00:00,759.0
790,02.02.2019,22:00:00,725.0
791,02.02.2019,23:00:00,700.0
792,03.02.2019,0:00:00,723.0
793,03.02.2019,1:00:00,640.0
794,03.02.2019,2:00:00,591.0
795,03.02.2019,3:00:00,587.0
796,03.02.2019,4:00:00,582.0
797,03.02.2019,5:00:00,566.0
798,03.02.2019,6:00:00,571.0
799,03.02.2019,7:00:00,573.0
800,03.02.2019,8:00:00,620.0
801,03.02.2019,9:00:00,622.0
802,03.02.2019,10:00:00,635.0
803,03.02.2019,11:00:00,615.0
804,03.02.2019,12:00:00,613.0
805,03.02.2019,13:00:00,619.0
806,03.02.2019,14:00:00,599.0
807,03.02.2019,15:00:00,620.0
808,03.02.2019,16:00:00,616.0
809,03.02.2019,17:00:00,625.0
810,03.02.2019,18:00:00,641.0
811,03.02.2019,19:00:00,687.0
812,03.02.2019,20:00:00,723.0
813,03.02.2019,21:00:00,751.0
814,03.02.2019,22:00:00,700.0
815,03.02.2019,23:00:00,690.0
816,04.02.2019,0:00:00,647.0
817,04.02.2019,1:00:00,626.0
818,04.02.2019,2:00:00,599.0
819,04.02.2019,3:00:00,566.0
820,04.02.2019,4:00:00,561.0
821,04.02.2019,5:00:00,567.0
822,04.02.2019,6:00:00,592.0
823,04.02.2019,7:00:00,614.0
824,04.02.2019,8:00:00,677.0
825,04.02.2019,9:00:00,717.0
826,04.02.2019,10:00:00,677.0
827,04.02.2019,11:00:00,630.0
828,04.02.2019,12:00:00,640.0
829,04.02.2019,13:00:00,655.0
830,04.02.2019,14:00:00,632.0
831,04.02.2019,15:00:00,642.0
832,04.02.2019,16:00:00,632.0
833,04.02.2019,17:00:00,647.0
834,04.02.2019,18:00:00,663.0
835,04.02.2019,19:00:00,756.0
836,04.02.2019,20:00:00,784.0
837,04.02.2019,21:00:00,770.0
838,04.02.2019,22:00:00,735.0
839,04.02.2019,23:00:00,686.0
840,05.02.2019,0:00:00,651.0
841,05.02.2019,1:00:00,593.0
842,05.02.2019,2:00:00,564.0
843,05.02.2019,3:00:00,572.0
844,05.02.2019,4:00:00,586.0
845,05.02.2019,5:00:00,560.0
846,05.02.2019,6:00:00,576.0
847,05.02.2019,7:00:00,660.0
848,05.02.2019,8:00:00,672.0
849,05.02.2019,9:00:00,728.0
850,05.02.2019,10:00:00,702.0
851,05.02.2019,11:00:00,727.0
852,05.02.2019,12:00:00,706.0
853,05.02.2019,13:00:00,692.0
854,05.02.2019,14:00:00,720.0
855,05.02.2019,15:00:00,752.0
856,05.02.2019,16:00:00,728.0
857,05.02.2019,17:00:00,692.0
858,05.02.2019,18:00:00,738.0
859,05.02.2019,19:00:00,985.0
860,05.02.2019,20:00:00,796.0
861,05.02.2019,21:00:00,772.0
862,05.02.2019,22:00:00,776.0
863,05.02.2019,23:00:00,744.0
864,06.02.2019,0:00:00,688.0
865,06.02.2019,1:00:00,636.0
866,06.02.2019,2:00:00,599.0
867,06.02.2019,3:00:00,605.0
868,06.02.2019,4:00:00,598.0
869,06.02.2019,5:00:00,619.0
870,06.02.2019,6:00:00,613.0
871,06.02.2019,7:00:00,624.0
872,06.02.2019,8:00:00,664.0
873,06.02.2019,9:00:00,730.0
874,06.02.2019,10:00:00,731.0
875,06.02.2019,11:00:00,722.0
876,06.02.2019,12:00:00,708.0
877,06.02.2019,13:00:00,753.0
878,06.02.2019,14:00:00,693.0
879,06.02.2019,15:00:00,691.0
880,06.02.2019,16:00:00,729.0
881,06.02.2019,17:00:00,732.0
882,06.02.2019,18:00:00,749.0
883,06.02.2019,19:00:00,799.0
884,06.02.2019,20:00:00,834.0
885,06.02.2019,21:00:00,828.0
886,06.02.2019,22:00:00,760.0
887,06.02.2019,23:00:00,675.0
888,07.02.2019,0:00:00,694.0
889,07.02.2019,1:00:00,630.0
890,07.02.2019,2:00:00,626.0
891,07.02.2019,3:00:00,599.0
892,07.02.2019,4:00:00,601.0
893,07.02.2019,5:00:00,612.0
894,07.02.2019,6:00:00,620.0
895,07.02.2019,7:00:00,651.0
896,07.02.2019,8:00:00,698.0
897,07.02.2019,9:00:00,714.0
898,07.02.2019,10:00:00,718.0
899,07.02.2019,11:00:00,689.0
900,07.02.2019,12:00:00,704.0
901,07.02.2019,13:00:00,690.0
902,07.02.2019,14:00:00,682.0
903,07.02.2019,15:00:00,710.0
904,07.02.2019,16:00:00,699.0
905,07.02.2019,17:00:00,754.0
906,07.02.2019,18:00:00,717.0
907,07.02.2019,19:00:00,767.0
908,07.02.2019,20:00:00,794.0
909,07.02.2019,21:00:00,786.0
910,07.02.2019,22:00:00,733.0
911,07.02.2019,23:00:00,733.0
912,08.02.2019,0:00:00,666.0
913,08.02.2019,1:00:00,605.0
914,08.02.2019,2:00:00,600.0
915,08.02.2019,3:00:00,569.0
916,08.02.2019,4:00:00,592.0
917,08.02.2019,5:00:00,572.0
918,08.02.2019,6:00:00,607.0
919,08.02.2019,7:00:00,631.0
920,08.02.2019,8:00:00,719.0
921,08.02.2019,9:00:00,720.0
922,08.02.2019,10:00:00,750.0
923,08.02.2019,11:00:00,695.0
924,08.02.2019,12:00:00,704.0
925,08.02.2019,13:00:00,709.0
926,08.02.2019,14:00:00,672.0
927,08.02.2019,15:00:00,672.0
928,08.02.2019,16:00:00,690.0
929,08.02.2019,17:00:00,652.0
930,08.02.2019,18:00:00,678.0
931,08.02.2019,19:00:00,736.0
932,08.02.2019,20:00:00,760.0
933,08.02.2019,21:00:00,757.0
934,08.02.2019,22:00:00,722.0
935,08.02.2019,23:00:00,711.0
936,09.02.2019,0:00:00,662.0
937,09.02.2019,1:00:00,601.0
938,09.02.2019,2:00:00,582.0
939,09.02.2019,3:00:00,572.0
940,09.02.2019,4:00:00,563.0
941,09.02.2019,5:00:00,590.0
942,09.02.2019,6:00:00,562.0
943,09.02.2019,7:00:00,613.0
944,09.02.2019,8:00:00,669.0
945,09.02.2019,9:00:00,710.0
946,09.02.2019,10:00:00,702.0
947,09.02.2019,11:00:00,690.0
948,09.02.2019,12:00:00,692.0
949,09.02.2019,13:00:00,659.0
950,09.02.2019,14:00:00,649.0
951,09.02.2019,15:00:00,672.0
952,09.02.2019,16:00:00,658.0
953,09.02.2019,17:00:00,687.0
954,09.02.2019,18:00:00,681.0
955,09.02.2019,19:00:00,743.0
956,09.02.2019,20:00:00,782.0
957,09.02.2019,21:00:00,746.0
958,09.02.2019,22:00:00,733.0
959,09.02.2019,23:00:00,680.0
960,10.02.2019,0:00:00,666.0
961,10.02.2019,1:00:00,642.0
962,10.02.2019,2:00:00,580.0
963,10.02.2019,3:00:00,573.0
964,10.02.2019,4:00:00,600.0
965,10.02.2019,5:00:00,588.0
966,10.02.2019,6:00:00,573.0
967,10.02.2019,7:00:00,588.0
968,10.02.2019,8:00:00,617.0
969,10.02.2019,9:00:00,632.0
970,10.02.2019,10:00:00,617.0
971,10.02.2019,11:00:00,630.0
972,10.02.2019,12:00:00,626.0
973,10.02.2019,13:00:00,639.0
974,10.02.2019,14:00:00,635.0
975,10.02.2019,15:00:00,618.0
976,10.02.2019,16:00:00,596.0
977,10.02.2019,17:00:00,619.0
978,10.02.2019,18:00:00,665.0
979,10.02.2019,19:00:00,758.0
980,10.02.2019,20:00:00,789.0
981,10.02.2019,21:00:00,767.0
982,10.02.2019,22:00:00,734.0
983,10.02.2019,23:00:00,681.0
984,11.02.2019,0:00:00,656.0
985,11.02.2019,1:00:00,603.0
986,11.02.2019,2:00:00,600.0
987,11.02.2019,3:00:00,628.0
988,11.02.2019,4:00:00,563.0
989,11.02.2019,5:00:00,570.0
990,11.02.2019,6:00:00,568.0
991,11.02.2019,7:00:00,612.0
992,11.02.2019,8:00:00,678.0
993,11.02.2019,9:00:00,721.0
994,11.02.2019,10:00:00,720.0
995,11.02.2019,11:00:00,710.0
996,11.02.2019,12:00:00,716.0
997,11.02.2019,13:00:00,729.0
998,11.02.2019,14:00:00,687.0
999,11.02.2019,15:00:00,708.0
1000,11.02.2019,16:00:00,691.0
1001,11.02.2019,17:00:00,697.0
1002,11.02.2019,18:00:00,691.0
1003,11.02.2019,19:00:00,754.0
1004,11.02.2019,20:00:00,771.0
1005,11.02.2019,21:00:00,757.0
1006,11.02.2019,22:00:00,753.0
1007,11.02.2019,23:00:00,724.0
1008,12.02.2019,0:00:00,671.0
1009,12.02.2019,1:00:00,610.0
1010,12.02.2019,2:00:00,594.0
1011,12.02.2019,3:00:00,577.0
1012,12.02.2019,4:00:00,588.0
1013,12.02.2019,5:00:00,601.0
1014,12.02.2019,6:00:00,614.0
1015,12.02.2019,7:00:00,634.0
1016,12.02.2019,8:00:00,696.0
1017,12.02.2019,9:00:00,685.0
1018,12.02.2019,10:00:00,722.0
1019,12.02.2019,11:00:00,685.0
1020,12.02.2019,12:00:00,716.0
1021,12.02.2019,13:00:00,593.0044578888712
1022,12.02.2019,14:00:00,659.0
1023,12.02.2019,15:00:00,681.0
1024,12.02.2019,16:00:00,670.0
1025,12.02.2019,17:00:00,661.0
1026,12.02.2019,18:00:00,713.0
1027,12.02.2019,19:00:00,801.0
1028,12.02.2019,20:00:00,804.0
1029,12.02.2019,21:00:00,792.0
1030,12.02.2019,22:00:00,767.0
1031,12.02.2019,23:00:00,713.0
1032,13.02.2019,0:00:00,676.0
1033,13.02.2019,1:00:00,659.0
1034,13.02.2019,2:00:00,618.0
1035,13.02.2019,3:00:00,627.0
1036,13.02.2019,4:00:00,611.0
1037,13.02.2019,5:00:00,616.0
1038,13.02.2019,6:00:00,612.0
1039,13.02.2019,7:00:00,677.0
1040,13.02.2019,8:00:00,727.0
1041,13.02.2019,9:00:00,728.0
1042,13.02.2019,10:00:00,739.0
1043,13.02.2019,11:00:00,726.0
1044,13.02.2019,12:00:00,693.0
1045,13.02.2019,13:00:00,691.0
1046,13.02.2019,14:00:00,681.0
1047,13.02.2019,15:00:00,656.0
1048,13.02.2019,16:00:00,691.0
1049,13.02.2019,17:00:00,654.0
1050,13.02.2019,18:00:00,703.0
1051,13.02.2019,19:00:00,750.0
1052,13.02.2019,20:00:00,811.0
1053,13.02.2019,21:00:00,771.0
1054,13.02.2019,22:00:00,746.0
1055,13.02.2019,23:00:00,690.0
1056,14.02.2019,0:00:00,689.0
1057,14.02.2019,1:00:00,632.0
1058,14.02.2019,2:00:00,627.0
1059,14.02.2019,3:00:00,630.0
1060,14.02.2019,4:00:00,628.0
1061,14.02.2019,5:00:00,633.0
1062,14.02.2019,6:00:00,633.0
1063,14.02.2019,7:00:00,658.0
1064,14.02.2019,8:00:00,719.0
1065,14.02.2019,9:00:00,713.0
1066,14.02.2019,10:00:00,711.0
1067,14.02.2019,11:00:00,691.0
1068,14.02.2019,12:00:00,704.0
1069,14.02.2019,13:00:00,671.0
1070,14.02.2019,14:00:00,701.0
1071,14.02.2019,15:00:00,681.0
1072,14.02.2019,16:00:00,714.0
1073,14.02.2019,17:00:00,694.0
1074,14.02.2019,18:00:00,721.0
1075,14.02.2019,19:00:00,780.0
1076,14.02.2019,20:00:00,780.0
1077,14.02.2019,21:00:00,757.0
1078,14.02.2019,22:00:00,679.0
1079,14.02.2019,23:00:00,711.0
1080,15.02.2019,0:00:00,668.0
1081,15.02.2019,1:00:00,637.0
1082,15.02.2019,2:00:00,613.0
1083,15.02.2019,3:00:00,607.0
1084,15.02.2019,4:00:00,602.0
1085,15.02.2019,5:00:00,599.0
1086,15.02.2019,6:00:00,605.0
1087,15.02.2019,7:00:00,626.0
1088,15.02.2019,8:00:00,688.0
1089,15.02.2019,9:00:00,714.0
1090,15.02.2019,10:00:00,709.0
1091,15.02.2019,11:00:00,700.0
1092,15.02.2019,12:00:00,694.0
1093,15.02.2019,13:00:00,700.0
1094,15.02.2019,14:00:00,694.0
1095,15.02.2019,15:00:00,657.0
1096,15.02.2019,16:00:00,652.0
1097,15.02.2019,17:00:00,670.0
1098,15.02.2019,18:00:00,681.0
1099,15.02.2019,19:00:00,644.0
1100,15.02.2019,20:00:00,753.0
1101,15.02.2019,21:00:00,755.0
1102,15.02.2019,22:00:00,735.0
1103,15.02.2019,23:00:00,717.0
1104,16.02.2019,0:00:00,677.0
1105,16.02.2019,1:00:00,624.0
1106,16.02.2019,2:00:00,619.0
1107,16.02.2019,3:00:00,599.0
1108,16.02.2019,4:00:00,605.0
1109,16.02.2019,5:00:00,613.0
1110,16.02.2019,6:00:00,613.0
1111,16.02.2019,7:00:00,601.0
1112,16.02.2019,8:00:00,653.0
1113,16.02.2019,9:00:00,671.0
1114,16.02.2019,10:00:00,664.0
1115,16.02.2019,11:00:00,640.0
1116,16.02.2019,12:00:00,618.0
1117,16.02.2019,13:00:00,609.0
1118,16.02.2019,14:00:00,626.0
1119,16.02.2019,15:00:00,631.0
1120,16.02.2019,16:00:00,601.0
1121,16.02.2019,17:00:00,633.0
1122,16.02.2019,18:00:00,652.0
1123,16.02.2019,19:00:00,710.0
1124,16.02.2019,20:00:00,746.0
1125,16.02.2019,21:00:00,744.0
1126,16.02.2019,22:00:00,689.0
1127,16.02.2019,23:00:00,702.0
1128,17.02.2019,0:00:00,636.0
1129,17.02.2019,1:00:00,616.0
1130,17.02.2019,2:00:00,594.0
1131,17.02.2019,3:00:00,579.0
1132,17.02.2019,4:00:00,590.0
1133,17.02.2019,5:00:00,569.0
1134,17.02.2019,6:00:00,578.0
1135,17.02.2019,7:00:00,601.0
1136,17.02.2019,8:00:00,599.0
1137,17.02.2019,9:00:00,666.0
1138,17.02.2019,10:00:00,682.0
1139,17.02.2019,11:00:00,691.0
1140,17.02.2019,12:00:00,653.0
1141,17.02.2019,13:00:00,661.0
1142,17.02.2019,14:00:00,638.0
1143,17.02.2019,15:00:00,666.0
1144,17.02.2019,16:00:00,671.0
1145,17.02.2019,17:00:00,659.0
1146,17.02.2019,18:00:00,679.0
1147,17.02.2019,19:00:00,753.0
1148,17.02.2019,20:00:00,786.0
1149,17.02.2019,21:00:00,785.0
1150,17.02.2019,22:00:00,757.0
1151,17.02.2019,23:00:00,702.0
1152,18.02.2019,0:00:00,677.0
1153,18.02.2019,1:00:00,627.0
1154,18.02.2019,2:00:00,595.0
1155,18.02.2019,3:00:00,564.0
1156,18.02.2019,4:00:00,562.0
1157,18.02.2019,5:00:00,586.0
1158,18.02.2019,6:00:00,584.0
1159,18.02.2019,7:00:00,634.0
1160,18.02.2019,8:00:00,669.0
1161,18.02.2019,9:00:00,708.0
1162,18.02.2019,10:00:00,680.0
1163,18.02.2019,11:00:00,668.0
1164,18.02.2019,12:00:00,677.0
1165,18.02.2019,13:00:00,667.0
1166,18.02.2019,14:00:00,692.0
1167,18.02.2019,15:00:00,682.0
1168,18.02.2019,16:00:00,698.0
1169,18.02.2019,17:00:00,664.0
1170,18.02.2019,18:00:00,709.0
1171,18.02.2019,19:00:00,723.0
1172,18.02.2019,20:00:00,799.0
1173,18.02.2019,21:00:00,779.0
1174,18.02.2019,22:00:00,735.0
1175,18.02.2019,23:00:00,702.0
1176,19.02.2019,0:00:00,663.0
1177,19.02.2019,1:00:00,620.0
1178,19.02.2019,2:00:00,597.0
1179,19.02.2019,3:00:00,573.0
1180,19.02.2019,4:00:00,554.0
1181,19.02.2019,5:00:00,571.0
1182,19.02.2019,6:00:00,601.0
1183,19.02.2019,7:00:00,621.0
1184,19.02.2019,8:00:00,681.0
1185,19.02.2019,9:00:00,700.0
1186,19.02.2019,10:00:00,674.0
1187,19.02.2019,11:00:00,654.0
1188,19.02.2019,12:00:00,626.0
1189,19.02.2019,13:00:00,627.0
1190,19.02.2019,14:00:00,619.0
1191,19.02.2019,15:00:00,604.0
1192,19.02.2019,16:00:00,616.0
1193,19.02.2019,17:00:00,611.0
1194,19.02.2019,18:00:00,651.0
1195,19.02.2019,19:00:00,716.0
1196,19.02.2019,20:00:00,723.0
1197,19.02.2019,21:00:00,657.0
1198,19.02.2019,22:00:00,714.0
1199,19.02.2019,23:00:00,664.0
1200,20.02.2019,0:00:00,611.0
1201,20.02.2019,1:00:00,569.0
1202,20.02.2019,2:00:00,569.0
1203,20.02.2019,3:00:00,579.0
1204,20.02.2019,4:00:00,578.0
1205,20.02.2019,5:00:00,566.0
1206,20.02.2019,6:00:00,577.0
1207,20.02.2019,7:00:00,611.0
1208,20.02.2019,8:00:00,658.0
1209,20.02.2019,9:00:00,701.0
1210,20.02.2019,10:00:00,671.0
1211,20.02.2019,11:00:00,652.0
1212,20.02.2019,12:00:00,676.0
1213,20.02.2019,13:00:00,703.0
1214,20.02.2019,14:00:00,639.0
1215,20.02.2019,15:00:00,653.0
1216,20.02.2019,16:00:00,668.0
1217,20.02.2019,17:00:00,676.0
1218,20.02.2019,18:00:00,677.0
1219,20.02.2019,19:00:00,717.0
1220,20.02.2019,20:00:00,790.0
1221,20.02.2019,21:00:00,752.0
1222,20.02.2019,22:00:00,724.0
1223,20.02.2019,23:00:00,723.0
1224,21.02.2019,0:00:00,656.0
1225,21.02.2019,1:00:00,633.0
1226,21.02.2019,2:00:00,619.0
1227,21.02.2019,3:00:00,560.0
1228,21.02.2019,4:00:00,594.0
1229,21.02.2019,5:00:00,616.0
1230,21.02.2019,6:00:00,575.0
1231,21.02.2019,7:00:00,649.0
1232,21.02.2019,8:00:00,695.0
1233,21.02.2019,9:00:00,714.0
1234,21.02.2019,10:00:00,681.0
1235,21.02.2019,11:00:00,682.0
1236,21.02.2019,12:00:00,661.0
1237,21.02.2019,13:00:00,684.0
1238,21.02.2019,14:00:00,668.0
1239,21.02.2019,15:00:00,692.0
1240,21.02.2019,16:00:00,686.0
1241,21.02.2019,17:00:00,676.0
1242,21.02.2019,18:00:00,663.0
1243,21.02.2019,19:00:00,725.0
1244,21.02.2019,20:00:00,785.0
1245,21.02.2019,21:00:00,794.0
1246,21.02.2019,22:00:00,747.0
1247,21.02.2019,23:00:00,686.0
1248,22.02.2019,0:00:00,690.0
1249,22.02.2019,1:00:00,640.0
1250,22.02.2019,2:00:00,573.0
1251,22.02.2019,3:00:00,577.0
1252,22.02.2019,4:00:00,566.0
1253,22.02.2019,5:00:00,552.0
1254,22.02.2019,6:00:00,569.0
1255,22.02.2019,7:00:00,622.0
1256,22.02.2019,8:00:00,696.0
1257,22.02.2019,9:00:00,691.0
1258,22.02.2019,10:00:00,694.0
1259,22.02.2019,11:00:00,688.0
1260,22.02.2019,12:00:00,672.0
1261,22.02.2019,13:00:00,675.0
1262,22.02.2019,14:00:00,651.0
1263,22.02.2019,15:00:00,667.0
1264,22.02.2019,16:00:00,665.0
1265,22.02.2019,17:00:00,643.0
1266,22.02.2019,18:00:00,675.0
1267,22.02.2019,19:00:00,743.0
1268,22.02.2019,20:00:00,777.0
1269,22.02.2019,21:00:00,804.0
1270,22.02.2019,22:00:00,763.0
1271,22.02.2019,23:00:00,703.0
1272,23.02.2019,0:00:00,693.0
1273,23.02.2019,1:00:00,652.0
1274,23.02.2019,2:00:00,625.0
1275,23.02.2019,3:00:00,599.0
1276,23.02.2019,4:00:00,596.0
1277,23.02.2019,5:00:00,590.0
1278,23.02.2019,6:00:00,585.0
1279,23.02.2019,7:00:00,631.0
1280,23.02.2019,8:00:00,644.0
1281,23.02.2019,9:00:00,692.0
1282,23.02.2019,10:00:00,655.0
1283,23.02.2019,11:00:00,663.0
1284,23.02.2019,12:00:00,655.0
1285,23.02.2019,13:00:00,641.0
1286,23.02.2019,14:00:00,624.0
1287,23.02.2019,15:00:00,649.0
1288,23.02.2019,16:00:00,639.0
1289,23.02.2019,17:00:00,641.0
1290,23.02.2019,18:00:00,654.0
1291,23.02.2019,19:00:00,723.0
1292,23.02.2019,20:00:00,790.0
1293,23.02.2019,21:00:00,774.0
1294,23.02.2019,22:00:00,624.0
1295,23.02.2019,23:00:00,699.0
1296,24.02.2019,0:00:00,670.0
1297,24.02.2019,1:00:00,647.0
1298,24.02.2019,2:00:00,563.0
1299,24.02.2019,3:00:00,577.0
1300,24.02.2019,4:00:00,577.0
1301,24.02.2019,5:00:00,580.0
1302,24.02.2019,6:00:00,561.0
1303,24.02.2019,7:00:00,588.0
1304,24.02.2019,8:00:00,609.0
1305,24.02.2019,9:00:00,637.0
1306,24.02.2019,10:00:00,653.0
1307,24.02.2019,11:00:00,643.0
1308,24.02.2019,12:00:00,629.0
1309,24.02.2019,13:00:00,615.0
1310,24.02.2019,14:00:00,613.0
1311,24.02.2019,15:00:00,605.0
1312,24.02.2019,16:00:00,603.0
1313,24.02.2019,17:00:00,641.0
1314,24.02.2019,18:00:00,652.0
1315,24.02.2019,19:00:00,694.0
1316,24.02.2019,20:00:00,629.0
1317,24.02.2019,21:00:00,800.0
1318,24.02.2019,22:00:00,771.0
1319,24.02.2019,23:00:00,704.0
1320,25.02.2019,0:00:00,697.0
1321,25.02.2019,1:00:00,641.0
1322,25.02.2019,2:00:00,584.0
1323,25.02.2019,3:00:00,582.0
1324,25.02.2019,4:00:00,570.0
1325,25.02.2019,5:00:00,574.0
1326,25.02.2019,6:00:00,567.0
1327,25.02.2019,7:00:00,638.0
1328,25.02.2019,8:00:00,695.0
1329,25.02.2019,9:00:00,708.0
1330,25.02.2019,10:00:00,668.0
1331,25.02.2019,11:00:00,684.0
1332,25.02.2019,12:00:00,654.0
1333,25.02.2019,13:00:00,656.0
1334,25.02.2019,14:00:00,654.0
1335,25.02.2019,15:00:00,644.0
1336,25.02.2019,16:00:00,668.0
1337,25.02.2019,17:00:00,624.0
1338,25.02.2019,18:00:00,644.0
1339,25.02.2019,19:00:00,681.0
1340,25.02.2019,20:00:00,767.0
1341,25.02.2019,21:00:00,764.0
1342,25.02.2019,22:00:00,719.0
1343,25.02.2019,23:00:00,715.0
1344,26.02.2019,0:00:00,619.0
1345,26.02.2019,1:00:00,611.0
1346,26.02.2019,2:00:00,590.0
1347,26.02.2019,3:00:00,582.0
1348,26.02.2019,4:00:00,561.0
1349,26.02.2019,5:00:00,561.0
1350,26.02.2019,6:00:00,599.0
1351,26.02.2019,7:00:00,617.0
1352,26.02.2019,8:00:00,674.0
1353,26.02.2019,9:00:00,671.0
1354,26.02.2019,10:00:00,671.0
1355,26.02.2019,11:00:00,664.0
1356,26.02.2019,12:00:00,688.0
1357,26.02.2019,13:00:00,678.0
1358,26.02.2019,14:00:00,662.0
1359,26.02.2019,15:00:00,650.0
1360,26.02.2019,16:00:00,655.0
1361,26.02.2019,17:00:00,655.0
1362,26.02.2019,18:00:00,670.0
1363,26.02.2019,19:00:00,703.0
1364,26.02.2019,20:00:00,767.0
1365,26.02.2019,21:00:00,778.0
1366,26.02.2019,22:00:00,745.0
1367,26.02.2019,23:00:00,693.0
1368,27.02.2019,0:00:00,650.0
1369,27.02.2019,1:00:00,593.0
1370,27.02.2019,2:00:00,565.0
1371,27.02.2019,3:00:00,546.0
1372,27.02.2019,4:00:00,550.0
1373,27.02.2019,5:00:00,585.0
1374,27.02.2019,6:00:00,566.0
1375,27.02.2019,7:00:00,635.0
1376,27.02.2019,8:00:00,689.0
1377,27.02.2019,9:00:00,707.0
1378,27.02.2019,10:00:00,670.0
1379,27.02.2019,11:00:00,677.0
1380,27.02.2019,12:00:00,672.0
1381,27.02.2019,13:00:00,649.0
1382,27.02.2019,14:00:00,630.0
1383,27.02.2019,15:00:00,647.0
1384,27.02.2019,16:00:00,664.0
1385,27.02.2019,17:00:00,649.0
1386,27.02.2019,18:00:00,640.0
1387,27.02.2019,19:00:00,679.0
1388,27.02.2019,20:00:00,757.0
1389,27.02.2019,21:00:00,778.0
1390,27.02.2019,22:00:00,725.0
1391,27.02.2019,23:00:00,671.0
1392,28.02.2019,0:00:00,641.0
1393,28.02.2019,1:00:00,595.0
1394,28.02.2019,2:00:00,552.0
1395,28.02.2019,3:00:00,579.0
1396,28.02.2019,4:00:00,580.0
1397,28.02.2019,5:00:00,557.0
1398,28.02.2019,6:00:00,595.0
1399,28.02.2019,7:00:00,640.0
1400,28.02.2019,8:00:00,676.0
1401,28.02.2019,9:00:00,702.0
1402,28.02.2019,10:00:00,656.0
1403,28.02.2019,11:00:00,637.0
1404,28.02.2019,12:00:00,640.0
1405,28.02.2019,13:00:00,643.0
1406,28.02.2019,14:00:00,617.0
1407,28.02.2019,15:00:00,651.0
1408,28.02.2019,16:00:00,602.0
1409,28.02.2019,17:00:00,628.0
1410,28.02.2019,18:00:00,678.0
1411,28.02.2019,19:00:00,705.0
1412,28.02.2019,20:00:00,775.0
1413,28.02.2019,21:00:00,775.0
1414,28.02.2019,22:00:00,685.0
1415,28.02.2019,23:00:00,669.0
1416,01.03.2019,0:00:00,630.0
1417,01.03.2019,1:00:00,562.0
1418,01.03.2019,2:00:00,559.0
1419,01.03.2019,3:00:00,567.0
1420,01.03.2019,4:00:00,553.0
1421,01.03.2019,5:00:00,575.0
1422,01.03.2019,6:00:00,558.0
1423,01.03.2019,7:00:00,620.0
1424,01.03.2019,8:00:00,676.0
1425,01.03.2019,9:00:00,663.0
1426,01.03.2019,10:00:00,663.0
1427,01.03.2019,11:00:00,599.0
1428,01.03.2019,12:00:00,616.0
1429,01.03.2019,13:00:00,653.0
1430,01.03.2019,14:00:00,613.0
1431,01.03.2019,15:00:00,653.0
1432,01.03.2019,16:00:00,646.0
1433,01.03.2019,17:00:00,661.0
1434,01.03.2019,18:00:00,646.0
1435,01.03.2019,19:00:00,665.0
1436,01.03.2019,20:00:00,745.0
1437,01.03.2019,21:00:00,775.0
1438,01.03.2019,22:00:00,709.0
1439,01.03.2019,23:00:00,675.0
1440,02.03.2019,0:00:00,648.0
1441,02.03.2019,1:00:00,578.0
1442,02.03.2019,2:00:00,574.0
1443,02.03.2019,3:00:00,549.0
